id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
8.43116E+17,Rental unit in Khet Bang Rak ?? 1 bedroom ?? 1 bed ?? 1 private bath,504552732,Pimsorn,,Parthum Wan,13.73783368,100.5172556,Private room,1500,30,0,,,1,365,0,
8.43149E+17,Home in Khet Khlong Toei ?? 4 bedrooms ?? 4 beds ?? 2 baths,224419923,Xun,,Khlong Toei,13.70666568,100.5896274,Entire home/apt,3746,3,0,,,4,90,0,
8.4315E+17,Rental unit in Khet Yan Nawa ?? 1 bedroom ?? 1 bed ?? 1 bath,500425560,Nattapol,,Yan na wa,13.7060243,100.5370179,Entire home/apt,950,2,1,17/3/2023,0.29,3,90,1,
8.43171E+17,Rental unit in Khet Watthana ?? 3 bedrooms ?? 3 beds ?? 2 baths,434168399,Krittika,,Vadhana,13.73236521,100.5807885,Entire home/apt,8775,1,0,,,72,363,0,
8.43222E+17,Rental unit in Khet Suan Luang ?? 1 bedroom ?? 1 bed ?? 1 bath,5469970,Yair,,Suanluang,13.72191124,100.6180733,Entire home/apt,1400,28,1,11/4/2023,0.38,13,365,1,
8.43264E+17,Rental unit in Khet Phra Khanong ?? 1 bedroom ?? 1 bed ?? 1 bath,94899359,Renee,,Phra Khanong,13.69145763,100.6138539,Entire home/apt,819,29,0,,,11,364,0,
8.43295E+17,Rental unit in Khet Watthana ?? 3 bedrooms ?? 3 beds ?? 2 baths,434168399,Krittika,,Vadhana,13.73186733,100.5799964,Entire home/apt,8775,1,0,,,72,365,0,
8.43298E+17,Rental unit in Khet Watthana ?? 2 bedrooms ?? 2 beds ?? 2 baths,434168399,Krittika,,Vadhana,13.7339726,100.5802324,Entire home/apt,7335,1,0,,,72,365,0,
8.43305E+17,Rental unit in Khet Watthana ?? 2 bedrooms ?? 2 beds ?? 2 baths,434168399,Krittika,,Vadhana,13.7339726,100.5802324,Entire home/apt,7335,1,0,,,72,365,0,
8.43309E+17,Rental unit in Khet Watthana ?? 1 bedroom ?? 1 bed ?? 1 bath,434168399,Krittika,,Vadhana,13.7339726,100.5802324,Entire home/apt,4000,1,0,,,72,365,0,
8.43316E+17,Rental unit in Khet Watthana ?? 1 bedroom ?? 1 bed ?? 1 bath,434168399,Krittika,,Vadhana,13.7339726,100.5802324,Entire home/apt,3650,1,0,,,72,358,0,
8.43355E+17,Rental unit in Khet Khlong Toei ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 bath,342113311,George,,Khlong Toei,13.71507806,100.5739549,Entire home/apt,1166,14,5,10/6/2023,1.63,49,346,5,
8.43399E+17,Condo in Khet Huai Khwang ?? 1 bedroom ?? 1 bed ?? 1 bath,461296730,Chi???n,,Huai Khwang,13.75895274,100.5687116,Entire home/apt,2000,1,0,,,7,365,0,
8.41874E+17,Home in Khet Khlong Toei ?? 1 bedroom ?? 1 bed ?? 1 bath,59839774,Ahhkawpun,,Khlong Toei,13.71620527,100.5825005,Entire home/apt,1894,1,1,11/6/2023,1,8,180,1,
8.41883E+17,Rental unit in Khet Phra Khanong ?? ?òÖ5.0 ?? 1 bedroom ?? 2 beds ?? 1.5 baths,500212472,Mimi,,Phra Khanong,13.7010644,100.5991501,Entire home/apt,867,2,15,31/5/2023,4.41,4,260,15,
8.41973E+17,Condo in Khet Bang Sue ?? ?òÖNew ?? 1 bedroom ?? 1 bed ?? 1 bath,39487575,Saifon,,Bang Sue,13.8192,100.52804,Entire home/apt,465,28,0,,,5,334,0,
8.42348E+17,Guesthouse in Khet Bang Rak ?? 1 bedroom ?? 1 bed ?? 1.5 shared baths,50028176,Phak,,Bang Rak,13.7294809,100.5197257,Shared room,351,2,0,,,8,359,0,
8.42353E+17,Guesthouse in Khet Bang Rak ?? 1 bedroom ?? 1 bed ?? 1.5 shared baths,50028176,Phak,,Bang Rak,13.7294809,100.5197257,Shared room,351,2,0,,,8,359,0,
8.42355E+17,Rental unit in Khet Huai Khwang ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 bath,34533730,SmileStay,,Huai Khwang,13.7570969,100.5684863,Entire home/apt,3157,10,3,14/6/2023,0.89,4,163,3,
8.42397E+17,Rental unit in Khet Bang Na ?? ?òÖ4.33 ?? 1 bedroom ?? 1 bed ?? 1 bath,504408777,Chai,,Bang Na,13.66365809,100.6119834,Entire home/apt,650,5,3,12/6/2023,1.11,1,136,3,
8.42421E+17,Rental unit in Khet Saphan Sung ?? 4 bedrooms ?? 5 beds ?? 4 baths,51709028,Nata,,Saphan Sung,13.76017508,100.6844686,Entire home/apt,3299,3,0,,,5,156,0,
8.39564E+17,Home in Khet Dusit ?? 1 bedroom ?? 2 beds ?? 1 private bath,494209098,Porntip,,Dusit,13.78421254,100.521764,Private room,990,1,1,11/3/2023,0.28,3,362,1,
8.42425E+17,Hotel in Khet Watthana ?? ?òÖ5.0 ?? 1 bedroom ?? 2 beds ?? 1 private bath,504083248,Jassica,,Vadhana,13.71538854,100.5918275,Private room,1500,3,3,23/6/2023,2.81,1,170,3,
8.39574E+17,Rental unit in Khet Huai Khwang ?? 1 bedroom ?? 1 bed ?? 1 bath,26957351,Ammy,,Huai Khwang,13.78730073,100.5783444,Entire home/apt,1000,28,2,10/5/2023,0.65,4,351,2,
8.39701E+17,Boutique hotel in Khet Huai Khwang ?? 1 bedroom ?? 1 bed ?? 1 private bath,500345542,Homies Ratchada,,Huai Khwang,13.7894654,100.5772663,Private room,750,1,1,23/5/2023,0.83,11,310,1,
8.43732E+17,Hotel in Khet Pathum Wan ?? 1 bedroom ?? 1 bed ?? 1 private bath,467710553,Fav,,Parthum Wan,13.74401838,100.5421886,Private room,2000,1,0,,,3,178,0,
8.43735E+17,Condo in Khet Din Daeng ?? 1 bedroom ?? 1 bed ?? 1 bath,89820474,Ken-Bambu,,Huai Khwang,13.77993984,100.5751866,Entire home/apt,1186,3,1,16/6/2023,1,63,179,1,
8.39705E+17,Rental unit in Khet Phra Khanong ?? ?òÖ4.63 ?? 1 bedroom ?? 1 bed ?? 1.5 baths,195325142,Chuanpis,,Phra Khanong,13.7047714,100.6022065,Entire home/apt,1142,2,8,12/6/2023,2.18,2,152,8,
8.43737E+17,Rental unit in Dindang ?? 2 bedrooms ?? 2 beds ?? 1 bath,179295136,Chieanchai,,Din Daeng,13.77175817,100.5710178,Entire home/apt,1800,2,0,,,38,365,0,
8.4245E+17,Guesthouse in Khet Bang Rak ?? 1 bedroom ?? 4 beds ?? 1.5 shared baths,50028176,Phak,,Bang Rak,13.7294809,100.5197257,Shared room,1040,2,0,,,8,348,0,
8.39717E+17,Rental unit in Khet Phra Nakhon ?? ?òÖ5.0 ?? 2 bedrooms ?? 4 beds ?? 1 bath,242022662,Puscha,,Phra Nakhon,13.76373382,100.4993616,Entire home/apt,2943,2,10,24/6/2023,3.19,5,307,10,
8.39759E+17,Rental unit in Khet Watthana ?? 1 bedroom ?? 1 bed ?? 1 bath,380490348,Kerati,,Vadhana,13.7347304,100.6017769,Entire home/apt,1300,1,0,,,11,365,0,
8.42453E+17,Rental unit in Khet Phra Khanong ?? 1 bedroom ?? 1 bed ?? 2 baths,28067582,Jessica,,Phra Khanong,13.70126011,100.6105736,Entire home/apt,750,7,0,,,1,93,0,
8.42458E+17,Rental unit in Bangkok ?? ?òÖ4.89 ?? 1 bedroom ?? 1 bed ?? 1 bath,1927968,Evan,,Sathon,13.7205476,100.5469704,Entire home/apt,943,1,9,24/5/2023,2.48,39,364,9,
8.43746E+17,Rental unit in Khet Watthana ?? 4 bedrooms ?? 6 beds ?? 4 baths,462161896,Sonthi,,Vadhana,13.74732846,100.5505065,Private room,12000,2,0,,,3,0,0,
8.43771E+17,Condo in Khet Khlong Toei ?? ?òÖ4.71 ?? 1 bedroom ?? 1 bed ?? 1 bath,178564839,Weeraya,,Khlong Toei,13.72569366,100.5662318,Entire home/apt,1326,2,7,16/6/2023,2.53,36,82,7,
8.40049E+17,Rental unit in Khet Huai Khwang ?? ?òÖ5.0 ?? 1 bedroom ?? 2 beds ?? 1 bath,183743871,RichMan,,Din Daeng,13.75566829,100.5647389,Entire home/apt,2400,5,7,13/6/2023,1.88,9,342,7,
8.43846E+17,Rental unit in Khet Pathum Wan ?? ?òÖ4.93 ?? 4 bedrooms ?? 7 beds ?? 3 baths,269394073,Mali,,Parthum Wan,13.7424852,100.5492963,Entire home/apt,10500,1,15,19/6/2023,5,4,255,15,
8.42555E+17,Rental unit in Khet Phra Khanong ?? ?òÖ4.83 ?? 3 bedrooms ?? 4 beds ?? 3 baths,151174102,Oren,,Phra Khanong,13.69140371,100.6039013,Entire home/apt,5100,2,12,23/6/2023,3.27,4,148,12,
8.40092E+17,Condo in Khet Phra Khanong ?? ?òÖ4.33 ?? 1 bedroom ?? 1 bed ?? 1 bath,257162818,Pao,,Phra Khanong,13.70414482,100.607448,Entire home/apt,900,1,3,21/6/2023,1.84,1,365,3,
8.42559E+17,Home in Khet Watthana ?? 2 bedrooms ?? 2 beds ?? 2 baths,94899359,Renee,,Vadhana,13.71068972,100.6030502,Entire home/apt,2232,29,0,,,11,362,0,
8.43847E+17,Hotel in Khet Phra Nakhon ?? 1 bedroom ?? 1 bed ?? 1 private bath,467710553,Fav,,Phra Nakhon,13.76542,100.49613,Private room,5000,1,0,,,3,178,0,
8.43882E+17,Rental unit in Khet Bang Na ?? 1 bedroom ?? 1 bed ?? 1 bath,171955909,Yen,,Bang Na,13.67422639,100.5983961,Entire home/apt,999,1,0,,,2,365,0,
8.40102E+17,Rental unit in Khet Suan Luang ?? 1 bedroom ?? 1 bed ?? 1 bath,149938648,Ya Chi,,Suanluang,13.73958956,100.5999712,Entire home/apt,1157,30,1,10/5/2023,0.61,2,83,1,
8.40106E+17,Hotel in Khet Bang Rak ?? 1 bedroom ?? 1 bed ?? 1 private bath,503896157,Wan,,Bang Rak,13.7259,100.53677,Private room,2000,1,0,,,7,365,0,
8.4263E+17,Rental unit in Khet Watthana ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1.5 baths,504448121,Kai,,Vadhana,13.7354119,100.5674341,Entire home/apt,1500,20,4,3/5/2023,1.26,1,59,4,
8.4013E+17,Rental unit in Khet Chatuchak ?? 1 bedroom ?? 1 bed ?? 1 private bath,385694484,Sirote,,Chatu Chak,13.82489025,100.5682163,Private room,1200,30,0,,,12,148,0,
8.43894E+17,Rental unit in Khet Phra Khanong ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 bath,314945555,Nana,,Phra Khanong,13.7015654,100.6032929,Entire home/apt,1236,1,8,24/6/2023,3.08,69,361,8,
8.40134E+17,Hotel in Khet Bang Rak ?? 1 bedroom ?? 1 bed ?? 1 shared bath,503896157,Wan,,Bang Rak,13.72642829,100.5379971,Private room,1300,1,0,,,7,365,0,
8.43914E+17,Serviced apartment in Khet Pathum Wan ?? ?òÖ5.0 ?? 2 bedrooms ?? 4 beds ?? 2 baths,269394073,Mali,,Parthum Wan,13.7424852,100.5492963,Entire home/apt,4743,1,15,9/6/2023,5.49,4,258,15,
8.42643E+17,Rental unit in Khet Phra Nakhon ?? ?òÖ5.0 ?? 2 bedrooms ?? 4 beds ?? 1 bath,242022662,Puscha,,Phra Nakhon,13.7637755,100.4993401,Entire home/apt,2722,2,8,17/6/2023,2.53,5,321,8,
8.4267E+17,Rental unit in Khet Huai Khwang ?? 1 bedroom ?? 1 bed ?? 1.5 baths,227771817,MeetU,,Huai Khwang,13.75515,100.56945,Entire home/apt,1988,1,0,,,30,349,0,
8.40148E+17,Hotel in Khet Bang Rak ?? 1 bedroom ?? 4 beds ?? 1 shared bath,503896157,Wan,,Bang Rak,13.7263866,100.5379542,Shared room,2300,1,0,,,7,364,0,
8.42734E+17,Rental unit in Khet Huai Khwang ?? 1 bedroom ?? 1 bed ?? 1 private bath,226819828,Muay,,Huai Khwang,13.77035187,100.5794773,Private room,1010,7,0,,,21,365,0,
8.40148E+17,Rental unit in Khet Thon Buri ?? 2 bedrooms ?? 3 beds ?? 2 baths,301281681,Danny,,Thon buri,13.71034636,100.4788564,Entire home/apt,2286,3,0,,,1,180,0,
8.42766E+17,Rental unit in Khet Huai Khwang ?? 1 bedroom ?? 1 bed ?? 1 private bath,304429745,Tian,,Huai Khwang,13.77119006,100.5802413,Private room,799,25,0,,,13,365,0,
8.43928E+17,Rental unit in Khet Ratchathewi ?? ?òÖ5.0 ?? 2 bedrooms ?? 2 beds ?? 2 baths,14357128,Livin,,Ratchathewi,13.74993716,100.5572176,Entire home/apt,7286,2,10,13/6/2023,3.13,1,58,10,
8.43956E+17,Rental unit in Khet Bang Phlat ?? 2 bedrooms ?? 2 beds ?? 1 bath,341188013,Kara,,Bang Phlat,13.78823,100.5025,Entire home/apt,924,25,1,26/6/2023,1,68,207,1,
8.4396E+17,Home in Khet Bang Sue ?? ?òÖ4.50 ?? 5 bedrooms ?? 6 beds ?? 6 baths,57334003,Shu,,Bang Sue,13.8296187,100.5301,Entire home/apt,21716,1,4,6/6/2023,1.22,2,339,4,
8.4018E+17,Rental unit in Khet Khlong Toei ?? ?òÖ4.68 ?? 1 bedroom ?? 1 bed ?? 1 bath,485536928,Lucas,,Khlong Toei,13.7348564,100.5579603,Entire home/apt,2214,1,25,6/6/2023,6.64,16,363,25,
8.45382E+17,Rental unit in Khet Yan Nawa ?? ?òÖ4.67 ?? 2 bedrooms ?? 1 bed ?? 2 baths,89115126,Rich,,Yan na wa,13.7149319,100.5534642,Entire home/apt,1017,2,6,21/6/2023,2.77,7,159,6,
8.42981E+17,Rental unit in Khet Pathum Wan ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 bath,2804130,Anita,,Parthum Wan,13.74451455,100.5487428,Entire home/apt,2570,4,3,12/6/2023,1.11,1,64,3,
8.45383E+17,Rental unit in Khet Yan Nawa ?? ?òÖ4.92 ?? Studio ?? 1 bed ?? 1 bath,89115126,Rich,,Yan na wa,13.71495275,100.5534642,Entire home/apt,524,2,13,15/6/2023,3.79,7,162,13,
8.43029E+17,Rental unit in Khet Bang Sue ?? 1 bedroom ?? 1 bed ?? 1 bath,60194145,Ake,,Bang Sue,13.81877032,100.5286845,Entire home/apt,900,28,1,22/3/2023,0.31,5,0,1,
8.4539E+17,Rental unit in Khet Phra Khanong ?? 1 bedroom ?? 2 beds ?? 1 bath,253787977,Selina,,Phra Khanong,13.70112,100.60518,Entire home/apt,1597,1,2,1/4/2023,0.67,24,362,2,
8.46931E+17,Rental unit in Khet Watthana ?? ?òÖ4.67 ?? 1 bedroom ?? 1 bed ?? 1 bath,501920630,LeFoyer,,Vadhana,13.74297787,100.55737,Entire home/apt,1400,20,3,14/5/2023,1.41,43,151,3,
8.45401E+17,Rental unit in Khet Phra Khanong ?? 1 bedroom ?? 1 bed ?? 1.5 baths,253787977,Selina,,Phra Khanong,13.70255039,100.60536,Entire home/apt,1343,1,0,,,24,351,0,
8.4542E+17,Rental unit in Khet Khlong Toei ?? 1 bedroom ?? 1 bed ?? 1 bath,253787977,Selina,,Khlong Toei,13.72215137,100.5786413,Entire home/apt,1864,1,2,9/6/2023,1.82,24,348,2,
8.4561E+17,Rental unit in Khet Khlong Toei ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 bath,342113311,George,,Khlong Toei,13.71470745,100.574038,Entire home/apt,1166,25,3,14/5/2023,1.07,49,333,3,
8.46976E+17,Home in Khet Watthana ?? 3 bedrooms ?? 4 beds ?? 3 baths,164234035,Steven,,Vadhana,13.71983249,100.5879626,Entire home/apt,3211,1,0,,,8,0,0,
8.43997E+17,Rental unit in Khet Ratchathewi ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1.5 baths,62231617,Jane,,Ratchathewi,13.75341972,100.5418576,Private room,1744,5,4,6/5/2023,1.26,1,74,4,
8.45615E+17,Rental unit in Khet Khlong Toei ?? 1 bedroom ?? 1 bed ?? 1 bath,342113311,George,,Khlong Toei,13.71521826,100.5756503,Entire home/apt,1166,14,1,11/6/2023,1,49,364,1,
8.44009E+17,Hotel in Khet Phra Nakhon ?? 1 bedroom ?? 1 bed ?? 1 private bath,31015834,Natha,,Phra Nakhon,13.76046516,100.4940677,Private room,950,1,1,28/4/2023,0.49,31,365,1,
8.44016E+17,Rental unit in Khet Huai Khwang ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 bath,52231485,?àô?ãâ,,Huai Khwang,13.77826889,100.5755558,Entire home/apt,1400,3,3,7/6/2023,0.88,6,0,3,
8.4698E+17,Rental unit in Khet Huai Khwang ?? 1 bedroom ?? 1 bed ?? 1 private bath,304429745,Tian,,Huai Khwang,13.7716661,100.5797337,Private room,680,20,1,1/6/2023,1,13,365,1,
8.46985E+17,Townhouse in Khet Khlong Toei ?? ?òÖ4.86 ?? 3 bedrooms ?? 6 beds ?? 3.5 baths,35082871,Ed,,Khlong Toei,13.72742801,100.5613067,Entire home/apt,5500,2,7,8/6/2023,3.23,44,317,7,
8.47038E+17,Rental unit in Khet Huai Khwang ?? 1 bedroom ?? 1 bed ?? 1 private bath,226819828,Muay,,Huai Khwang,13.7717891,100.5808057,Private room,860,7,0,,,21,365,0,
8.47038E+17,Rental unit in Khet Khlong Toei ?? ?òÖ4.71 ?? 1 bedroom ?? 2 beds ?? 1 bath,27721148,Lily,,Khlong Toei,13.7348564,100.5579603,Entire home/apt,1486,1,14,15/6/2023,5.19,16,156,14,
8.45619E+17,Rental unit in Khet Khlong Toei ?? ?òÖ4.0 ?? 1 bedroom ?? 1 bed ?? 1 bath,342113311,George,,Khlong Toei,13.7147126,100.5754381,Entire home/apt,1166,14,3,23/5/2023,1.22,49,359,3,
8.44047E+17,Rental unit in Khet Watthana ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 bath,446996578,Jaylene,,Vadhana,13.73600327,100.5683507,Entire home/apt,1057,30,3,2/6/2023,1.11,9,298,3,
8.45621E+17,Rental unit in Khet Khlong Toei ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 bath,502914284,Mimi,,Khlong Toei,13.71636219,100.5773004,Entire home/apt,1037,1,5,16/6/2023,1.76,64,104,5,
8.45657E+17,Rental unit in Khet Sathon ?? ?òÖNew ?? 1 bedroom ?? 1 bed ?? 1 bath,402093105,Hi Gravity,,Bang Kho laen,13.69798934,100.5273138,Entire home/apt,757,3,1,25/5/2023,0.88,166,92,1,
8.45691E+17,Rental unit in Khet Bang Na ?? 1 bedroom ?? 1 bed ?? 1 private bath,505072554,Naree,,Bang Na,13.68291,100.61352,Private room,1200,5,0,,,1,365,0,
8.4406E+17,Rental unit in Khet Huai Khwang ?? ?òÖ4.73 ?? 1 bedroom ?? 2 beds ?? 1 bath,292407038,Eugene,,Huai Khwang,13.79085811,100.5749226,Entire home/apt,969,1,11,25/6/2023,3.27,2,332,11,
8.44071E+17,Rental unit in Khet Don Mueang ?? 1 bedroom ?? 1 bed ?? 1.5 baths,129245033,Watchrapong,,Don Mueang,13.914643,100.5847395,Entire home/apt,700,3,1,17/4/2023,0.42,3,175,1,
8.44073E+17,Hotel in Khet Suan Luang ?? 5 bedrooms ?? 7 beds ?? 5 baths,240603715,Sasikarn,,Suanluang,13.7074168,100.6131773,Private room,14071,1,1,2/5/2023,0.53,39,348,1,
8.47058E+17,Rental unit in Khet Watthana ?? ?òÖ4.78 ?? 1 bedroom ?? 1 bed ?? 1 bath,500256266,Nakita,,Vadhana,13.73622292,100.5823788,Entire home/apt,1166,3,9,4/6/2023,2.65,8,355,9,
8.47065E+17,Rental unit in Khet Ratchathewi ?? ?òÖ4.92 ?? 1 bedroom ?? 1 bed ?? 1 shared bath,26045789,Lena,,Ratchathewi,13.75092665,100.554691,Private room,1119,2,13,21/6/2023,4.48,2,123,13,
8.47212E+17,Home in Khet Watthana ?? 4 bedrooms ?? 5 beds ?? 3 baths,502914284,Mimi,,Vadhana,13.74124466,100.580519,Entire home/apt,6609,1,1,7/5/2023,0.58,64,89,1,
8.47221E+17,Home in Khet Watthana ?? 4 bedrooms ?? 6 beds ?? 3 baths,502914284,Mimi,,Vadhana,13.74119609,100.5804808,Entire home/apt,6997,1,0,,,64,81,0,
8.45704E+17,Rental unit in Khet Huai Khwang ?? 2 bedrooms ?? 2 beds ?? 2 baths,402093105,Hi Gravity,,Huai Khwang,13.75904392,100.5700449,Entire home/apt,2649,1,2,12/4/2023,0.65,166,291,2,
8.47335E+17,Rental unit in Khet Huai Khwang ?? ?òÖNew ?? 2 bedrooms ?? 2 beds ?? 1 bath,416454376,Iwo,,Huai Khwang,13.75985892,100.5703303,Entire home/apt,2308,1,0,,,53,294,0,
8.47395E+17,Condo in Khet Sathon ?? 2 bedrooms ?? 1 bed ?? 1.5 baths,297609004,Chuly,,Sathon,13.7168878,100.5335227,Private room,1850,30,0,,,1,365,0,
8.47406E+17,Home in Khet Watthana ?? 3 bedrooms ?? 4 beds ?? 4.5 baths,185602387,Pluem,,Vadhana,13.72204213,100.5880411,Entire home/apt,5057,1,0,,,19,347,0,
8.47421E+17,Rental unit in Khet Wang Thonglang ?? 1 bedroom ?? 1 bed ?? 1 private bath,284091244,Ajay,,Wang Thong Lang,13.7636666,100.6154103,Private room,1215,5,0,,,1,365,0,
8.44077E+17,Rental unit in Khet Huai Khwang ?? 1 bedroom ?? 1 bed ?? 1 bath,52231485,?àô?ãâ,,Huai Khwang,13.77995085,100.5767891,Entire home/apt,1500,2,2,8/5/2023,0.83,6,67,2,
8.44078E+17,Rental unit in Khet Watthana ?? 1 bedroom ?? 1 bed ?? 1 bath,306704320,Kangaroo,,Vadhana,13.705568,100.6022093,Entire home/apt,1428,1,0,,,18,90,0,
8.45713E+17,Rental unit in Khet Huai Khwang ?? 2 bedrooms ?? 2 beds ?? 2 baths,402093105,Hi Gravity,,Huai Khwang,13.76116625,100.5689238,Entire home/apt,2649,1,1,18/4/2023,0.42,166,291,1,
8.44085E+17,Rental unit in Khet Phra Khanong ?? 2 bedrooms ?? 3 beds ?? 2 baths,276700484,Hongyi,,Phra Khanong,13.6854315,100.6373341,Entire home/apt,980,1,1,1/4/2023,0.34,14,365,1,
8.44086E+17,Rental unit in Khet Phra Khanong ?? 2 bedrooms ?? 3 beds ?? 2 baths,276700484,Hongyi,,Phra Khanong,13.68563152,100.6372425,Entire home/apt,980,1,1,3/4/2023,0.35,14,365,1,
8.44128E+17,Condo in Khet Khlong Toei ?? 1 bedroom ?? 1 bed ?? 1 bath,242497354,Franz,,Khlong Toei,13.70168951,100.5896046,Entire home/apt,1421,2,0,,,1,160,0,
8.44143E+17,Condo in Khet Bang Na ?? 1 bedroom ?? 1 bed ?? 1 private bath,504752222,Doungporn,,Bang Na,13.67459796,100.6115108,Private room,1359,2,2,26/4/2023,0.69,1,323,2,
8.44147E+17,Rental unit in Khet Khan Na Yao ?? 1 bedroom ?? 2 beds ?? 1 bath,268520465,Nutchai,,Khan Na Yao,13.8366153,100.6627672,Entire home/apt,351,28,0,,,4,248,0,
8.44157E+17,Rental unit in Khet Yan Nawa ?? 2 bedrooms ?? 2 beds ?? 1.5 baths,60799874,Oat,,Yan na wa,13.696018,100.5449324,Entire home/apt,1400,12,1,12/5/2023,0.65,1,235,1,
8.44172E+17,Rental unit in Khet Khlong Toei ?? ?òÖ5.0 ?? 2 bedrooms ?? 2 beds ?? 2 baths,27721148,Lily,,Vadhana,13.74372812,100.5565359,Entire home/apt,1975,1,16,16/6/2023,6,16,134,16,
8.44198E+17,Rental unit in Khet Watthana ?? ?òÖ5.0 ?? 2 bedrooms ?? 2 beds ?? 2 baths,27721148,Lily,,Vadhana,13.74462661,100.5573499,Entire home/apt,2066,1,14,14/6/2023,4.83,16,160,14,
8.47456E+17,Rental unit in Khet Phra Khanong ?? ?òÖ4.92 ?? 1 bedroom ?? 1 bed ?? 1 bath,487618699,Yang,,Phra Khanong,13.70062,100.6044,Entire home/apt,1571,1,12,21/6/2023,3.5,29,356,12,
8.47463E+17,Serviced apartment in Khet Khlong Toei ?? ?òÖ4.70 ?? 2 bedrooms ?? 2 beds ?? 2 baths,501800171,Sursilp,,Khlong Toei,13.71298938,100.5893585,Private room,1493,1,10,4/6/2023,3.41,9,348,10,
8.47469E+17,Rental unit in Khet Phra Khanong ?? 1 bedroom ?? 1 bed ?? 1 bath,201677068,Curry,,Phra Khanong,13.70130062,100.6023339,Entire home/apt,1271,1,0,,,254,365,0,
8.47475E+17,Home in Khet Watthana ?? 4 bedrooms ?? 5 beds ?? 3 baths,416454376,Iwo,,Vadhana,13.74051648,100.5813092,Entire home/apt,7538,1,1,10/6/2023,1,53,87,1,
8.47487E+17,Rental unit in Khet Sathon ?? 1 bedroom ?? 1 bed ?? 1 bath,201677068,Curry,,Sathon,13.70865318,100.5262886,Entire home/apt,869,1,1,14/6/2023,1,254,362,1,
8.47493E+17,Serviced apartment in Khet Khlong Toei ?? ?òÖ4.75 ?? 1 bedroom ?? 2 beds ?? 2 shared baths,501800171,Sursilp,,Khlong Toei,13.71255894,100.5915077,Shared room,1509,1,8,26/6/2023,2.82,9,341,8,
8.47501E+17,Serviced apartment in Khet Khlong Toei ?? ?òÖ4.82 ?? 2 bedrooms ?? 2 beds ?? 2 baths,501800171,Sursilp,,Khlong Toei,13.71277,100.58932,Private room,1550,1,11,23/6/2023,3.59,9,319,11,
8.47503E+17,Home in Khet Watthana ?? 4 bedrooms ?? 5 beds ?? 3 baths,416454376,Iwo,,Vadhana,13.74028256,100.5807563,Entire home/apt,7538,1,0,,,53,89,0,
8.47506E+17,Villa in Khet Watthana ?? 4 bedrooms ?? 5 beds ?? 3 baths,67585919,Summer,,Vadhana,13.74132852,100.5805444,Entire home/apt,7399,1,1,3/4/2023,0.35,124,87,1,
8.47508E+17,Serviced apartment in Khet Khlong Toei ?? ?òÖ4.73 ?? 2 bedrooms ?? 2 beds ?? 2 baths,501800171,Sursilp,,Khlong Toei,13.71253392,100.5912704,Private room,2142,1,11,18/6/2023,4.07,9,315,11,
8.47508E+17,Rental unit in Khet Huai Khwang ?? 2 bedrooms ?? 2 beds ?? 1 bath,416454376,Iwo,,Huai Khwang,13.76028898,100.5705144,Entire home/apt,2352,1,2,3/6/2023,2,53,341,2,
8.47555E+17,Rental unit in Khet Watthana ?? 1 bedroom ?? 1 bed ?? 1 bath,485536928,Lucas,,Khlong Toei,13.7356367,100.5577985,Entire home/apt,1477,1,1,6/4/2023,0.36,16,365,1,
8.45723E+17,Rental unit in Khet Khlong Toei ?? ?òÖ4.67 ?? 2 bedrooms ?? 2 beds ?? 1 bath,402093105,Hi Gravity,,Khlong Toei,13.72316719,100.5791786,Entire home/apt,2269,1,3,28/5/2023,1.8,166,349,3,
8.47555E+17,Rental unit in Khet Watthana ?? 1 bedroom ?? 1 bed ?? 1 bath,380490348,Kerati,,Vadhana,13.7347304,100.601734,Entire home/apt,950,1,1,20/3/2023,0.3,11,365,1,
8.47557E+17,Rental unit in Khet Khlong Toei ?? ?òÖ4.25 ?? 1 bedroom ?? 1 bed ?? 1 bath,485536928,Lucas,,Khlong Toei,13.7348564,100.5579603,Entire home/apt,1513,1,4,10/5/2023,1.2,16,365,4,
8.47574E+17,Hotel in Khet Bang Kapi ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 private bath,153795155,Pattaya,,Bang Kapi,13.76287755,100.6433945,Private room,1040,1,5,21/4/2023,1.47,14,128,5,
8.44318E+17,Home in Khet Khlong Toei ?? 3 bedrooms ?? 3 beds ?? 1 private bath,224419923,Xun,,Khlong Toei,13.70826996,100.5914496,Private room,1980,3,0,,,4,180,0,
